File Path,Project Name,File Name,Function Name,Log Type,Line Number,Classification
.\..\dataset\pytext-08754b483421884d2e363f00517ea42e449aec2c\pytext\exporters\test\text_model_exporter_test.py,pytext-08754b483421884d2e363f00517ea42e449aec2c,text_model_exporter_test.py,test_joint_export_to_caffe2,Body,544,"[9, 8, 1, 3]"
.\..\dataset\pytext-08754b483421884d2e363f00517ea42e449aec2c\pytext\exporters\test\text_model_exporter_test.py,pytext-08754b483421884d2e363f00517ea42e449aec2c,text_model_exporter_test.py,test_seq_nn_export_to_caffe2,Body,626,"[9, 8, 1, 3]"
.\..\dataset\pytext-08754b483421884d2e363f00517ea42e449aec2c\pytext\exporters\test\text_model_exporter_test.py,pytext-08754b483421884d2e363f00517ea42e449aec2c,text_model_exporter_test.py,test_contextual_intent_slot_export_to_caffe2,Body,681,"[9, 8, 1, 3]"
.\..\dataset\pytext-08754b483421884d2e363f00517ea42e449aec2c\pytext\models\test\crf_test.py,pytext-08754b483421884d2e363f00517ea42e449aec2c,crf_test.py,test_crf_forward,Body,22,"[9, 1]"
.\..\dataset\pytext-08754b483421884d2e363f00517ea42e449aec2c\pytext\models\test\crf_test.py,pytext-08754b483421884d2e363f00517ea42e449aec2c,crf_test.py,test_crf_decode_torchscript,Body,113,"[9, 1]"
.\..\dataset\pytext-08754b483421884d2e363f00517ea42e449aec2c\pytext\models\test\output_layer_test.py,pytext-08754b483421884d2e363f00517ea42e449aec2c,output_layer_test.py,test_torchscript_word_tagging_output_layer,Body,81,[1]
.\..\dataset\pytext-08754b483421884d2e363f00517ea42e449aec2c\pytext\models\test\output_layer_test.py,pytext-08754b483421884d2e363f00517ea42e449aec2c,output_layer_test.py,test_torchscript_intent_slot_output_layer,Body,121,"[3, 1]"
.\..\dataset\pytext-08754b483421884d2e363f00517ea42e449aec2c\pytext\models\test\output_layer_test.py,pytext-08754b483421884d2e363f00517ea42e449aec2c,output_layer_test.py,test_torchscript_intent_slot_output_layer,Assertion,151,[]
.\..\dataset\python-twitter-1a148ead5029d06bec58c1cbc879764aa4b2bc74\tests\test_unicode.py,python-twitter-1a148ead5029d06bec58c1cbc879764aa4b2bc74,test_unicode.py,test_trend_repr1,Body,50,[]
.\..\dataset\python-twitter-1a148ead5029d06bec58c1cbc879764aa4b2bc74\tests\test_unicode.py,python-twitter-1a148ead5029d06bec58c1cbc879764aa4b2bc74,test_unicode.py,test_trend_repr2,Body,62,[]
.\..\dataset\python-twitter-1a148ead5029d06bec58c1cbc879764aa4b2bc74\tests\test_unicode.py,python-twitter-1a148ead5029d06bec58c1cbc879764aa4b2bc74,test_unicode.py,test_unicode_get_search,Body,89,[]
.\..\dataset\python-twitter-1a148ead5029d06bec58c1cbc879764aa4b2bc74\tests\test_unicode.py,python-twitter-1a148ead5029d06bec58c1cbc879764aa4b2bc74,test_unicode.py,test_constructed_status,Body,98,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\test_nn.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_nn.py,test_fuse_module_eval_numerics,Body,7384,[8]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\test_pruning_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_pruning_op.py,test_rowwise_prune_op_32bit_indices,Body,66,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\test_pruning_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_pruning_op.py,test_rowwise_prune_op_64bit_indices,Body,77,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\test_xnnpack_integration.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_xnnpack_integration.py,test_linear,Body,29,"[8, 3]"
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\test_xnnpack_integration.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_xnnpack_integration.py,test_linear_1d_input,Body,45,[8]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\test_xnnpack_integration.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_xnnpack_integration.py,test_conv2d,Body,72,"[1, 8]"
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\test_xnnpack_integration.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_xnnpack_integration.py,test_conv2d_transpose,Body,131,"[1, 8]"
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\test_xnnpack_integration.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_xnnpack_integration.py,test_linear,Body,191,"[8, 3]"
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\test_xnnpack_integration.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_xnnpack_integration.py,test_conv2d,Body,251,"[1, 8]"
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\test_xnnpack_integration.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_xnnpack_integration.py,test_conv2d_transpose,Body,350,"[1, 8]"
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\test_xnnpack_integration.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_xnnpack_integration.py,test_combined_model,Body,458,"[1, 8, 3]"
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\jit\test_dataclasses.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_dataclasses.py,test__post_init__,Body,89,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\jit\test_dataclasses.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_dataclasses.py,test_comparators,Body,99,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\jit\test_save_load_for_op_version.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_save_load_for_op_version.py,test_versioned_div_tensor,Body,70,"[1, 9, 3]"
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\jit\test_save_load_for_op_version.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_save_load_for_op_version.py,test_versioned_div_tensor_inplace,Body,116,"[1, 9, 3]"
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\jit\test_save_load_for_op_version.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_save_load_for_op_version.py,test_versioned_div_tensor_out,Body,159,"[1, 9, 3]"
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\jit\test_save_load_for_op_version.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_save_load_for_op_version.py,test_versioned_div_scalar,Body,204,"[1, 9, 3]"
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\jit\test_save_load_for_op_version.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_save_load_for_op_version.py,test_versioned_div_scalar_reciprocal,Body,257,"[1, 9, 3]"
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\jit\test_save_load_for_op_version.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_save_load_for_op_version.py,test_versioned_div_scalar_inplace,Body,319,"[1, 9, 3]"
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_functional.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_functional.py,test_conv1d_api,Body,87,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_functional.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_functional.py,test_conv2d_api,Body,139,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_functional.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_functional.py,test_conv3d_api,Body,195,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_functional.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_functional.py,test_grid_sample,Body,232,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_module.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_module.py,test_embedding_api,Body,1232,[8]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_module.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_module.py,test_embedding_bag_api,Body,1271,[8]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_module.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_module.py,test_linear_api,Body,1593,"[8, 9]"
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_module.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_module.py,test_linear_api,Assertion,1625,[4]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_module.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_module.py,test_lstm_api,Body,1682,"[1, 8]"
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_module.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_module.py,test_cell_api,Body,1804,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_sigmoid_non_observed,Body,292,[8]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_sigmoid,Body,311,[8]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_leaky_relu_observed_output,Body,361,[8]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_qelu,Body,408,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_qcelu,Body,434,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_qtanh,Body,616,[3]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_qthreshold,Body,647,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_qclamp,Body,677,[1]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_hardtanh,Body,720,[1]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_add_scalar_relu,Body,829,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_mul_scalar_relu,Body,837,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_qmatmul,Body,1132,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_qsoftmax,Body,1195,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_channel_shuffle,Body,1296,"[1, 8, 3]"
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_max_pool1d,Body,1325,"[1, 8, 3]"
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_max_pool2d_cudnn,Body,1384,"[1, 8]"
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_max_pool2d,Body,1421,"[1, 8, 3]"
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_max_pool2d_nhwc,Body,1517,"[1, 8, 3]"
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_avg_pool2d,Body,1626,"[1, 8]"
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_avg_pool2d_nhwc,Body,1676,"[1, 8]"
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_avg_pool3d,Body,1739,"[1, 8]"
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_avg_pool3d_nhwc,Body,1792,"[1, 8]"
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_cat,Body,2108,"[8, 1]"
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_interpolate,Body,2166,[8]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_interpolate3d,Body,2222,[8]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_cat_nhwc,Body,2273,[8]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_quantized_mean_qnnpack,Body,2326,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_equal,Body,2370,"[8, 3]"
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_qlinear,Body,3083,"[8, 3]"
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_qlinear_legacy,Body,3193,"[8, 3]"
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_linear_prepack_fp16_numerics,Body,3267,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_qlstmGRU,Body,3357,"[8, 3]"
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_qrnncell,Body,3492,"[8, 3]"
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_qlinear_with_input_q_dq_qweight_dq_output_fp32,Body,3810,[8]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_qlinear_cudnn,Body,3938,[8]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_qlinear_unpack,Body,4019,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_qlinear_qnnpack_free_memory_and_unpack,Body,4067,[8]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_qlinear_qnnpack_free_memory_and_unpack,Assertion,4068,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_embedding_bag_byte_unpack,Body,4246,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_embedding_bag_4bit_unpack,Body,4259,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_embedding_bag_2bit_unpack,Body,4273,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_embedding_bag_byte,Body,4417,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_embedding_bag_4bit,Body,4442,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_embedding_bag_2bit,Body,4469,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_embedding,Body,4489,[8]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_qconv2d,Body,4860,[1]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_qconv2d_relu,Body,4941,[1]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_qconv2d_cudnn,Body,5148,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_qconv2d_relu_cudnn,Body,5231,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_qconv_transpose2d,Body,5488,"[3, 8, 1]"
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_qconv_transpose3d,Body,5618,"[8, 3]"
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_qconv1d_unpack,Body,5734,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_qconv2d_unpack,Body,5774,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_qconv1d,Body,5810,[1]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_qconv1d_relu,Body,5881,[1]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_qconv1d_cudnn,Body,5966,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_qconv1d_relu_cudnn,Body,6040,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_qconv3d,Body,6110,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_qconv3d_relu,Body,6194,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_qconv3d_unpack,Body,6275,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_reflection_pad1d,Body,6351,[8]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_reflection_pad2d,Body,6376,[8]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_constant_padNd,Body,6402,[8]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_qnnpack_relu,Body,6438,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_qnnpack_add,Body,6555,[1]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_qnnpack_mul,Body,6615,[1]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_qnnpack_maxpool2d,Body,6715,"[1, 8]"
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_avg_pool2d,Body,6767,[1]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_adaptive_avg_pool2d,Body,6823,[1]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_mean,Body,6868,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\test\quantization\core\test_quantized_op.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,test_quantized_op.py,test_compare_tensor_tensor,Body,6916,[8]
